model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
RegNetX_400MF,Cifar100_epochs3_pretrain3,Finetuned,APGD,RegNetX_400MF (Finetuned),3884036,0.1301,0.0028,0.0028,0.8699,0.9972,0.9972,0.1273,0.97847809377402,0.02152190622598
RegNetX_400MF,Cifar100_epochs200_pretrain200,Finetuned,APGD,RegNetX_400MF (Finetuned),4032260,0.3998,0.0168,0.0168,0.6002000000000001,0.9832,0.9832,0.383,0.9579789894947476,0.0420210105052526
RegNetX_400MF,Cifar100_epochs300_pretrain100,Original,APGD,RegNetX_400MF (Original),4811012,0.358,0.0148,0.0148,0.642,0.9852,0.9852,0.3432,0.9586592178770952,0.041340782122905
RegNetX_400MF,Cifar100_epochs100_pretrain300,Original,APGD,RegNetX_400MF (Original),4811012,0.353,0.0077,0.0077,0.647,0.9923,0.9923,0.3453,0.978186968838527,0.021813031161473
RegNetX_400MF,Cifar100_epochs3_pretrain3,Original,APGD,RegNetX_400MF (Original),4811012,0.0966,0.0007,0.0007,0.9034,0.9993,0.9993,0.0959,0.9927536231884058,0.0072463768115942
RegNetX_400MF,Cifar100_epochs200_pretrain200,Original,APGD,RegNetX_400MF (Original),4811012,0.3576,0.0117,0.0117,0.6424000000000001,0.9883,0.9883,0.3459,0.9672818791946308,0.0327181208053691
MobileNet,Cifar10_epochs200_pretrain200,Original,APGD,MobileNet (Original),3217226,0.8014,0.0916,0.0916,0.1986,0.9084,0.9084,0.7098,0.8857000249563264,0.1142999750436735
MobileNet,Cifar10_epochs3_pretrain3,Original,APGD,MobileNet (Original),3217226,0.372,0.0033,0.0033,0.628,0.9967,0.9967,0.3686999999999999,0.9911290322580644,0.0088709677419354
MobileNet,Cifar10_epochs100_pretrain300,Original,APGD,MobileNet (Original),3217226,0.7836,0.0555,0.0555,0.2164,0.9445,0.9445,0.7281,0.9291730474732006,0.0708269525267994
MobileNet,Cifar100_epochs3_pretrain3,Original,APGD,MobileNet (Original),3309476,0.1082,0.0008,0.0008,0.8918,0.9992,0.9992,0.1074,0.9926062846580408,0.0073937153419593
MobileNet,Cifar100_epochs200_pretrain200,Original,APGD,MobileNet (Original),3309476,0.433,0.0198,0.0198,0.567,0.9802,0.9802,0.4132,0.9542725173210164,0.0457274826789838
MobileNet,Cifar100_epochs300_pretrain100,Original,APGD,MobileNet (Original),3309476,0.4393,0.0223,0.0223,0.5607,0.9777,0.9777,0.417,0.94923742317323,0.0507625768267698
MobileNet,Cifar100_epochs100_pretrain300,Original,APGD,MobileNet (Original),3309476,0.4257,0.0139,0.0139,0.5743,0.9861,0.9861,0.4118,0.9673478975804556,0.0326521024195442
VGG16,Cifar100|epochs100_pretrain300,Finetuned,BIM,VGG16 (Finetuned),22623396,0.6785,0.2726,0.2726,0.3215,0.7274,0.7274,0.4059,0.5982313927781872,0.4017686072218128
VGG16,Cifar100|epochs3_pretrain3,Finetuned,BIM,VGG16 (Finetuned),22262180,0.3241,0.1887,0.1887,0.6759,0.8113,0.8113,0.1354,0.417772292502314,0.5822277074976859
VGG16,Cifar100|epochs200_pretrain200,Original,BIM,VGG16 (Original),34031780,0.6072,0.2621,0.2621,0.3928,0.7379,0.7379,0.3450999999999999,0.5683465085638998,0.4316534914361001
VGG16,Cifar100|epochs100_pretrain300,Original,BIM,VGG16 (Original),34031780,0.5486,0.2046,0.2046,0.4514,0.7954,0.7954,0.344,0.6270506744440394,0.3729493255559606
VGG16,Cifar100|epochs300_pretrain100,Original,BIM,VGG16 (Original),34031780,0.6195,0.2698,0.2698,0.3804999999999999,0.7302,0.7302,0.3497,0.5644874899112188,0.4355125100887812
VGG16,Cifar100|epochs3_pretrain3,Original,BIM,VGG16 (Original),34031780,0.0886,0.0627,0.0627,0.9114,0.9373,0.9373,0.0258999999999999,0.2923250564334085,0.7076749435665916
XceptionNet,Cifar10|epochs3_pretrain3,Finetuned,BIM,XceptionNet (Finetuned),11193490,0.6748,0.3809,0.3809,0.3252,0.6191,0.6191,0.2938999999999999,0.4355364552459987,0.5644635447540013
XceptionNet,Cifar10|epochs200_pretrain200,Finetuned,BIM,XceptionNet (Finetuned),13839874,0.8846,0.6518,0.6518,0.1153999999999999,0.3481999999999999,0.3481999999999999,0.2328,0.2631697942572914,0.7368302057427085
XceptionNet,Cifar10|epochs100_pretrain300,Finetuned,BIM,XceptionNet (Finetuned),11193490,0.8875,0.678,0.678,0.1125,0.3219999999999999,0.3219999999999999,0.2094999999999999,0.2360563380281689,0.7639436619718311
XceptionNet,Cifar10|epochs300_pretrain100,Finetuned,BIM,XceptionNet (Finetuned),13839874,0.8751,0.6136,0.6136,0.1249,0.3863999999999999,0.3863999999999999,0.2614999999999999,0.2988229916580961,0.7011770083419039
XceptionNet,Cifar10|epochs3_pretrain3,Original,BIM,XceptionNet (Original),20827442,0.6504,0.3911,0.3911,0.3496,0.6089,0.6089,0.2593,0.3986777367773677,0.6013222632226323
XceptionNet,Cifar10|epochs200_pretrain200,Original,BIM,XceptionNet (Original),20827442,0.8806,0.6504,0.6504,0.1193999999999999,0.3496,0.3496,0.2302,0.2614126731773791,0.7385873268226208
XceptionNet,Cifar10|epochs100_pretrain300,Original,BIM,XceptionNet (Original),20827442,0.8712,0.6108,0.6108,0.1288,0.3892,0.3892,0.2603999999999999,0.2988980716253443,0.7011019283746557
XceptionNet,Cifar10|epochs300_pretrain100,Original,BIM,XceptionNet (Original),20827442,0.8827,0.6739,0.6739,0.1172999999999999,0.3260999999999999,0.3260999999999999,0.2087999999999999,0.2365469581964427,0.7634530418035573
RegNetX_400MF,Cifar10_epochs200_pretrain200,Finetuned,APGD,RegNetX_400MF (Finetuned),3997610,0.7689,0.0861,0.0861,0.2310999999999999,0.9139,0.9139,0.6828000000000001,0.88802184939524,0.11197815060476
RegNetX_400MF,Cifar10_epochs300_pretrain100,Finetuned,APGD,RegNetX_400MF (Finetuned),3997610,0.7869,0.067,0.067,0.2130999999999999,0.933,0.933,0.7199,0.914855763121108,0.0851442368788918
RegNetX_400MF,Cifar10_epochs100_pretrain300,Finetuned,APGD,RegNetX_400MF (Finetuned),3997610,0.7868,0.0894,0.0894,0.2131999999999999,0.9106,0.9106,0.6974,0.8863751906456533,0.1136248093543467
RegNetX_400MF,Cifar10_epochs3_pretrain3,Finetuned,APGD,RegNetX_400MF (Finetuned),3997610,0.3739,0.0151,0.0151,0.6261,0.9849,0.9849,0.3588,0.9596148702861728,0.0403851297138272
RegNetX_400MF,Cifar10_epochs200_pretrain200,Original,APGD,RegNetX_400MF (Original),4776362,0.7331,0.0652,0.0652,0.2669,0.9348,0.9348,0.6678999999999999,0.9110626108307188,0.0889373891692811
RegNetX_400MF,Cifar10_epochs300_pretrain100,Original,APGD,RegNetX_400MF (Original),4776362,0.7662,0.0841,0.0841,0.2338,0.9159,0.9159,0.6821,0.8902375358914122,0.1097624641085878
RegNetX_400MF,Cifar10_epochs100_pretrain300,Original,APGD,RegNetX_400MF (Original),4776362,0.7169,0.0418,0.0418,0.2831,0.9582,0.9582,0.6751,0.941693402148138,0.0583065978518621
RegNetX_400MF,Cifar10_epochs3_pretrain3,Original,APGD,RegNetX_400MF (Original),4776362,0.3104,0.0071,0.0071,0.6896,0.9929,0.9929,0.3033,0.9771262886597938,0.0228737113402061
VGG16,Cifar10_epochs3_pretrain3,Finetuned,FGSM,VGG16 (Finetuned),21893450,0.7592,0.2759,0.2759,0.2408,0.7241,0.7241,0.4833,0.6365911485774499,0.36340885142255
VGG16,Cifar10_epochs100_pretrain300,Finetuned,FGSM,VGG16 (Finetuned),21893450,0.9167,0.3938,0.3938,0.0833,0.6062000000000001,0.6062000000000001,0.5228999999999999,0.5704156212501363,0.4295843787498636
VGG16,Cifar10_epochs200_pretrain200,Original,FGSM,VGG16 (Original),33663050,0.9245,0.5002,0.5002,0.0755,0.4998,0.4998,0.4243,0.4589507842076798,0.5410492157923201
VGG16,Cifar10_epochs300_pretrain100,Original,FGSM,VGG16 (Original),33663050,0.9287,0.4576,0.4576,0.0713,0.5424,0.5424,0.4710999999999999,0.5072682243996984,0.4927317756003015
VGG16,Cifar10_epochs3_pretrain3,Original,FGSM,VGG16 (Original),33663050,0.5429,0.2004,0.2004,0.4570999999999999,0.7996,0.7996,0.3425,0.6308712470068153,0.3691287529931847
VGG16,Cifar10_epochs100_pretrain300,Original,FGSM,VGG16 (Original),33663050,0.9204,0.4462,0.4462,0.0796,0.5538000000000001,0.5538000000000001,0.4742,0.5152107779226424,0.4847892220773576
VGG16,Cifar100_epochs100_pretrain300,Finetuned,FGSM,VGG16 (Finetuned),22623396,0.6785,0.1749,0.1749,0.3215,0.8251,0.8251,0.5036,0.7422254974207813,0.2577745025792188
VGG16,Cifar100_epochs3_pretrain3,Finetuned,FGSM,VGG16 (Finetuned),22262180,0.3241,0.0634,0.0634,0.6759,0.9366,0.9366,0.2607,0.8043813637766121,0.1956186362233878
VGG16,Cifar100_epochs200_pretrain200,Original,FGSM,VGG16 (Original),34031780,0.6072,0.1373,0.1373,0.3928,0.8627,0.8627,0.4699,0.7738801054018446,0.2261198945981554
VGG16,Cifar100_epochs100_pretrain300,Original,FGSM,VGG16 (Original),34031780,0.5486,0.1028,0.1028,0.4514,0.8972,0.8972,0.4458,0.8126139263580022,0.1873860736419978
VGG16,Cifar100_epochs300_pretrain100,Original,FGSM,VGG16 (Original),34031780,0.6195,0.1444,0.1444,0.3804999999999999,0.8556,0.8556,0.4751000000000001,0.766908797417272,0.233091202582728
VGG16,Cifar100_epochs3_pretrain3,Original,FGSM,VGG16 (Original),34031780,0.0886,0.0297,0.0297,0.9114,0.9703,0.9703,0.0588999999999999,0.664785553047404,0.3352144469525959
InceptionNet,Cifar100|epochs200_pretrain200,Finetuned,CW,InceptionNet (Finetuned),3638308,0.573,0.0169,0.0169,0.427,0.9831,0.9831,0.5560999999999999,0.9705061082024432,0.0294938917975567
InceptionNet,Cifar100|epochs3_pretrain3,Finetuned,CW,InceptionNet (Finetuned),4492804,0.3148,0.0115,0.0115,0.6852,0.9885,0.9885,0.3033,0.9634688691232528,0.0365311308767471
InceptionNet,Cifar100|epochs100_pretrain300,Finetuned,CW,InceptionNet (Finetuned),3901476,0.5741,0.015,0.015,0.4258999999999999,0.985,0.985,0.5591,0.9738721477094584,0.0261278522905417
InceptionNet,Cifar100|epochs300_pretrain100,Finetuned,CW,InceptionNet (Finetuned),3638308,0.5715,0.0077,0.0077,0.4285,0.9923,0.9923,0.5638,0.9865266841644794,0.0134733158355205
InceptionNet,Cifar100|epochs200_pretrain200,Original,CW,InceptionNet (Original),6083332,0.5606,0.0027,0.0027,0.4394,0.9973,0.9973,0.5579,0.9951837317160184,0.0048162682839814
InceptionNet,Cifar100|epochs3_pretrain3,Original,CW,InceptionNet (Original),6083332,0.2429,0.0119,0.0119,0.7571,0.9881,0.9881,0.231,0.9510086455331412,0.0489913544668587
InceptionNet,Cifar100|epochs100_pretrain300,Original,CW,InceptionNet (Original),6083332,0.5491,0.0036,0.0036,0.4508999999999999,0.9964,0.9964,0.5455,0.993443817155345,0.0065561828446548
InceptionNet,Cifar100|epochs300_pretrain100,Original,CW,InceptionNet (Original),6083332,0.5658,0.0019,0.0019,0.4342,0.9981,0.9981,0.5639,0.9966419229409684,0.0033580770590314
ConvNeXt,Cifar100|epochs200_pretrain200,Finetuned,FGSM,ConvNeXt (Finetuned),2551876,0.0087,0.0079,0.0079,0.9913,0.9921,0.9921,0.0007999999999999,0.0919540229885056,0.9080459770114944
ConvNeXt,Cifar100|epochs3_pretrain3,Finetuned,FGSM,ConvNeXt (Finetuned),2551876,0.0084,0.0079,0.0079,0.9916,0.9921,0.9921,0.0004999999999999,0.0595238095238093,0.9404761904761906
ConvNeXt,Cifar100|epochs300_pretrain100,Finetuned,FGSM,ConvNeXt (Finetuned),2551876,0.0108,0.0095,0.0095,0.9892,0.9905,0.9905,0.0013,0.1203703703703704,0.8796296296296295
ConvNeXt,Cifar100|epochs100_pretrain300,Finetuned,FGSM,ConvNeXt (Finetuned),2551876,0.0104,0.0085,0.0085,0.9896,0.9915,0.9915,0.0018999999999999,0.1826923076923076,0.8173076923076924
ConvNeXt,Cifar100|epochs200_pretrain200,Original,FGSM,ConvNeXt (Original),27897028,0.416,0.0888,0.0888,0.5840000000000001,0.9112,0.9112,0.3272,0.7865384615384615,0.2134615384615384
ConvNeXt,Cifar100|epochs3_pretrain3,Original,FGSM,ConvNeXt (Original),27897028,0.2408,0.0407,0.0407,0.7592,0.9593,0.9593,0.2001,0.8309800664451827,0.1690199335548173
ConvNeXt,Cifar100|epochs300_pretrain100,Original,FGSM,ConvNeXt (Original),27897028,0.412,0.0951,0.0951,0.5880000000000001,0.9049,0.9049,0.3168999999999999,0.7691747572815534,0.2308252427184466
ConvNeXt,Cifar100|epochs100_pretrain300,Original,FGSM,ConvNeXt (Original),27897028,0.4119,0.0879,0.0879,0.5881000000000001,0.9121,0.9121,0.3239999999999999,0.7865986890021849,0.213401310997815
XceptionNet,Cifar100|epochs3_pretrain3,Finetuned,APGD,XceptionNet (Finetuned),11377900,0.3614,0.0128,0.0128,0.6386000000000001,0.9872,0.9872,0.3486,0.9645821804095186,0.0354178195904814
XceptionNet,Cifar100|epochs100_pretrain300,Finetuned,APGD,XceptionNet (Finetuned),13481196,0.601,0.0592,0.0592,0.399,0.9408,0.9408,0.5418,0.9014975041597336,0.0985024958402662
XceptionNet,Cifar100|epochs300_pretrain100,Finetuned,APGD,XceptionNet (Finetuned),13481196,0.6048,0.0455,0.0455,0.3952,0.9545,0.9545,0.5593,0.9247685185185184,0.0752314814814814
XceptionNet,Cifar100|epochs200_pretrain200,Finetuned,APGD,XceptionNet (Finetuned),13481196,0.6003,0.0567,0.0567,0.3997,0.9433,0.9433,0.5436,0.9055472263868066,0.0944527736131934
XceptionNet,Cifar100|epochs3_pretrain3,Original,APGD,XceptionNet (Original),21011852,0.3035,0.0108,0.0108,0.6965,0.9892,0.9892,0.2927,0.9644151565074136,0.0355848434925864
XceptionNet,Cifar100|epochs100_pretrain300,Original,APGD,XceptionNet (Original),21011852,0.5918,0.0428,0.0428,0.4082,0.9572,0.9572,0.549,0.9276782696857048,0.0723217303142953
XceptionNet,Cifar100|epochs300_pretrain100,Original,APGD,XceptionNet (Original),21011852,0.5984,0.0607,0.0607,0.4015999999999999,0.9393,0.9393,0.5377000000000001,0.8985628342245989,0.101437165775401
XceptionNet,Cifar100|epochs200_pretrain200,Original,APGD,XceptionNet (Original),21011852,0.5975,0.0539,0.0539,0.4024999999999999,0.9461,0.9461,0.5436000000000001,0.9097907949790796,0.0902092050209205
InceptionNet,Cifar100_epochs200_pretrain200,Finetuned,PGD,InceptionNet (Finetuned),3638308,0.573,0.0877,0.0877,0.427,0.9123,0.9123,0.4852999999999999,0.8469458987783595,0.1530541012216405
InceptionNet,Cifar100_epochs3_pretrain3,Finetuned,PGD,InceptionNet (Finetuned),4492804,0.3148,0.0304,0.0304,0.6852,0.9696,0.9696,0.2844,0.903430749682338,0.096569250317662
InceptionNet,Cifar100_epochs100_pretrain300,Finetuned,PGD,InceptionNet (Finetuned),3901476,0.5741,0.0846,0.0846,0.4258999999999999,0.9154,0.9154,0.4895,0.8526389130813448,0.1473610869186552
InceptionNet,Cifar100_epochs300_pretrain100,Finetuned,PGD,InceptionNet (Finetuned),3638308,0.5715,0.078,0.078,0.4285,0.922,0.922,0.4935,0.863517060367454,0.1364829396325459
InceptionNet,Cifar100_epochs200_pretrain200,Original,PGD,InceptionNet (Original),6083332,0.5606,0.0688,0.0688,0.4394,0.9312,0.9312,0.4918,0.8772743489118802,0.1227256510881198
InceptionNet,Cifar100_epochs3_pretrain3,Original,PGD,InceptionNet (Original),6083332,0.2429,0.0297,0.0297,0.7571,0.9703,0.9703,0.2132,0.8777274598600247,0.1222725401399753
InceptionNet,Cifar100_epochs100_pretrain300,Original,PGD,InceptionNet (Original),6083332,0.5491,0.0603,0.0603,0.4508999999999999,0.9397,0.9397,0.4888,0.8901839373520306,0.1098160626479693
InceptionNet,Cifar100_epochs300_pretrain100,Original,PGD,InceptionNet (Original),6083332,0.5658,0.0714,0.0714,0.4342,0.9286,0.9286,0.4943999999999999,0.8738069989395546,0.1261930010604454
InceptionNet,Cifar10_epochs100_pretrain300,Finetuned,BIM,InceptionNet (Finetuned),3809226,0.8633,0.6801,0.6801,0.1367,0.3198999999999999,0.3198999999999999,0.1831999999999999,0.2122089655971272,0.7877910344028728
InceptionNet,Cifar10_epochs300_pretrain100,Finetuned,BIM,InceptionNet (Finetuned),4400554,0.8548,0.6477,0.6477,0.1452,0.3522999999999999,0.3522999999999999,0.2070999999999999,0.2422788956481047,0.7577211043518952
InceptionNet,Cifar10_epochs200_pretrain200,Finetuned,BIM,InceptionNet (Finetuned),4049962,0.8571,0.6735,0.6735,0.1429,0.3265,0.3265,0.1835999999999999,0.2142107105355267,0.7857892894644732
InceptionNet,Cifar10_epochs3_pretrain3,Finetuned,BIM,InceptionNet (Finetuned),3809226,0.6828,0.4444,0.4444,0.3172,0.5556,0.5556,0.2383999999999999,0.3491505565319273,0.6508494434680727
InceptionNet,Cifar10_epochs100_pretrain300,Original,BIM,InceptionNet (Original),5991082,0.8528,0.6436,0.6436,0.1472,0.3564,0.3564,0.2092,0.2453095684803002,0.7546904315196997
InceptionNet,Cifar10_epochs300_pretrain100,Original,BIM,InceptionNet (Original),5991082,0.8596,0.6798,0.6798,0.1403999999999999,0.3202,0.3202,0.1798,0.2091670544439274,0.7908329455560725
InceptionNet,Cifar10_epochs200_pretrain200,Original,BIM,InceptionNet (Original),5991082,0.8599,0.6717,0.6717,0.1401,0.3283,0.3283,0.1882,0.2188626584486568,0.7811373415513432
InceptionNet,Cifar10_epochs3_pretrain3,Original,BIM,InceptionNet (Original),5991082,0.6513,0.4211,0.4211,0.3487,0.5789,0.5789,0.2302,0.3534469522493474,0.6465530477506525
ConvNeXt,Cifar10|epochs3_pretrain3,Finetuned,BIM,ConvNeXt (Finetuned),2482666,0.0844,0.0431,0.0431,0.9156,0.9569,0.9569,0.0413,0.4893364928909953,0.5106635071090048
ConvNeXt,Cifar10|epochs100_pretrain300,Finetuned,BIM,ConvNeXt (Finetuned),2482666,0.1018,0.0448,0.0448,0.8982,0.9552,0.9552,0.057,0.5599214145383105,0.4400785854616896
ConvNeXt,Cifar10|epochs300_pretrain100,Finetuned,BIM,ConvNeXt (Finetuned),2518762,0.0884,0.0422,0.0422,0.9116,0.9578,0.9578,0.0462,0.5226244343891403,0.4773755656108597
ConvNeXt,Cifar10|epochs200_pretrain200,Finetuned,BIM,ConvNeXt (Finetuned),2482666,0.0833,0.0321,0.0321,0.9167,0.9679,0.9679,0.0512,0.6146458583433374,0.3853541416566626
RegNetX_400MF,Cifar10|epochs200_pretrain200,Finetuned,DeepFool,RegNetX_400MF (Finetuned),3997610,0.769,0.1244,0.1244,0.2309999999999999,0.8756,0.8756,0.6446000000000001,0.8382314694408323,0.1617685305591677
RegNetX_400MF,Cifar10|epochs300_pretrain100,Finetuned,DeepFool,RegNetX_400MF (Finetuned),3997610,0.7867,0.1349,0.1349,0.2133,0.8651,0.8651,0.6517999999999999,0.8285242150756323,0.1714757849243676
RegNetX_400MF,Cifar10|epochs100_pretrain300,Finetuned,DeepFool,RegNetX_400MF (Finetuned),3997610,0.7868,0.1362,0.1362,0.2131999999999999,0.8638,0.8638,0.6506000000000001,0.8268937468225724,0.1731062531774275
RegNetX_400MF,Cifar10|epochs3_pretrain3,Finetuned,DeepFool,RegNetX_400MF (Finetuned),3997610,0.374,0.05,0.05,0.626,0.95,0.95,0.324,0.8663101604278075,0.1336898395721925
RegNetX_400MF,Cifar10|epochs200_pretrain200,Original,DeepFool,RegNetX_400MF (Original),4776362,0.733,0.1066,0.1066,0.267,0.8934,0.8934,0.6264,0.8545702592087312,0.1454297407912687
RegNetX_400MF,Cifar10|epochs300_pretrain100,Original,DeepFool,RegNetX_400MF (Original),4776362,0.7663,0.1213,0.1213,0.2337,0.8787,0.8787,0.645,0.841706903301579,0.1582930966984209
RegNetX_400MF,Cifar10|epochs100_pretrain300,Original,DeepFool,RegNetX_400MF (Original),4776362,0.7167,0.1109,0.1109,0.2833,0.8891,0.8891,0.6058,0.8452630110227431,0.1547369889772568
RegNetX_400MF,Cifar10|epochs3_pretrain3,Original,DeepFool,RegNetX_400MF (Original),4776362,0.3104,0.0559,0.0559,0.6896,0.9441,0.9441,0.2545,0.819909793814433,0.180090206185567
RegNetX_400MF,Cifar100|epochs300_pretrain100,Finetuned,DeepFool,RegNetX_400MF (Finetuned),4032260,0.4007,0.0276,0.0276,0.5992999999999999,0.9724,0.9724,0.3731,0.9311205390566508,0.0688794609433491
RegNetX_400MF,Cifar100|epochs100_pretrain300,Finetuned,DeepFool,RegNetX_400MF (Finetuned),4032260,0.3991,0.0285,0.0285,0.6009,0.9715,0.9715,0.3706,0.9285893259834628,0.0714106740165372
RegNetX_400MF,Cifar100|epochs3_pretrain3,Finetuned,DeepFool,RegNetX_400MF (Finetuned),3884036,0.13,0.0073,0.0073,0.87,0.9927,0.9927,0.1227,0.943846153846154,0.0561538461538461
RegNetX_400MF,Cifar100|epochs200_pretrain200,Finetuned,DeepFool,RegNetX_400MF (Finetuned),4032260,0.3997,0.0282,0.0282,0.6003000000000001,0.9718,0.9718,0.3715,0.9294470853139856,0.0705529146860145
RegNetX_400MF,Cifar100|epochs300_pretrain100,Original,DeepFool,RegNetX_400MF (Original),4811012,0.3579,0.0205,0.0205,0.6421,0.9795,0.9795,0.3374,0.9427214305671976,0.0572785694328024
RegNetX_400MF,Cifar100|epochs100_pretrain300,Original,DeepFool,RegNetX_400MF (Original),4811012,0.3526,0.016,0.016,0.6474,0.984,0.984,0.3366,0.954622802041974,0.045377197958026
RegNetX_400MF,Cifar100|epochs3_pretrain3,Original,DeepFool,RegNetX_400MF (Original),4811012,0.0963,0.0048,0.0048,0.9037,0.9952,0.9952,0.0915,0.9501557632398754,0.0498442367601246
RegNetX_400MF,Cifar100|epochs200_pretrain200,Original,DeepFool,RegNetX_400MF (Original),4811012,0.3578,0.0181,0.0181,0.6422,0.9819,0.9819,0.3397,0.9494130799329236,0.0505869200670765
MobileNet,Cifar10|epochs200_pretrain200,Original,CW,MobileNet (Original),3217226,0.8014,0.0224,0.0224,0.1986,0.9776,0.9776,0.779,0.9720489143998003,0.0279510856001996
MobileNet,Cifar10|epochs3_pretrain3,Original,CW,MobileNet (Original),3217226,0.3722,0.0013,0.0013,0.6278,0.9987,0.9987,0.3708999999999999,0.9965072541644276,0.0034927458355722
MobileNet,Cifar10|epochs100_pretrain300,Original,CW,MobileNet (Original),3217226,0.7835,0.002,0.002,0.2165,0.998,0.998,0.7815,0.9974473516273132,0.0025526483726866
