source_model,source_kind,source_label,source_attack,target_model,target_kind,target_label,dataset,transfer_acc,transfer_success_rate,conditioned_transfer_success_rate,source_attack_success_rate,normalized_transfer_rate,normalized_conditioned_transfer_rate,same_architecture,same_kind,pair_type
InceptionNet,Original,InceptionNet (Original),BIM,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs300_pretrain100,0.7201,0.27990000000000004,0.4628415107727051,0.3201,0.8744142455482663,1.4459278687057329,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),BIM,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs300_pretrain100,0.8032,0.19679999999999997,0.35628414154052734,0.3201,0.6148078725398313,1.1130401172774989,True,False,same_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),BIM,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs300_pretrain100,0.6799,0.32010000000000005,1.0,0.3201,1.0000000000000002,3.1240237425804436,True,True,self_same_kind
InceptionNet,Original,InceptionNet (Original),BIM,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs300_pretrain100,0.8401,0.15990000000000004,0.2562841773033142,0.3201,0.49953139643861305,0.8006378547432497,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),BIM,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs300_pretrain100,0.8515,0.14849999999999997,0.23715847730636597,0.3201,0.4639175257731958,0.7408887138593127,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),BIM,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs300_pretrain100,0.0586,0.9414,0.9333333298563957,0.3201,2.94095595126523,2.915755482213045,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),BIM,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs300_pretrain100,0.7228,0.2772,0.4453551769256592,0.3201,0.865979381443299,1.3913001465968735,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),APGD,VGG16,Original,VGG16 (Original),Cifar10_epochs300_pretrain100,0.6046,0.3954,0.5083076059818268,0.8207,0.48178384306080174,0.6193586036089032,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),APGD,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs300_pretrain100,0.3742,0.6258,0.759300097823143,0.8207,0.7625198001705862,0.9251859361802645,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),APGD,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs300_pretrain100,0.3584,0.6416,0.7728275209665298,0.8207,0.781771658340441,0.9416687230005237,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),APGD,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs300_pretrain100,0.4558,0.5442,0.6616674065589905,0.8207,0.6630924820275375,0.806223232068954,True,False,same_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),APGD,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs300_pretrain100,0.1794,0.8206,0.9998529628064716,0.8207,0.9998781527963934,1.2182928753581963,True,True,self_same_kind
InceptionNet,Original,InceptionNet (Original),APGD,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs300_pretrain100,0.5043,0.49570000000000003,0.6085869669914246,0.8207,0.603996588278299,0.7415462007937427,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),APGD,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs300_pretrain100,0.5157,0.48429999999999995,0.5968239903450012,0.8207,0.5901060070671378,0.7272133426891693,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),APGD,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs300_pretrain100,0.0757,0.9243,0.9203058406710625,0.8207,1.1262337029365177,1.121366931486612,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),APGD,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs300_pretrain100,0.4044,0.5956,0.7109248638153076,0.8207,0.7257219446813696,0.8662420663035307,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),CW,VGG16,Original,VGG16 (Original),Cifar10_epochs300_pretrain100,0.5534,0.4466,0.4164700508117676,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),CW,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs300_pretrain100,0.3212,0.6788000000000001,0.6656441688537598,,,,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),CW,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs300_pretrain100,0.307,0.6930000000000001,0.6812175512313843,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),CW,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs300_pretrain100,0.4631,0.5368999999999999,0.5083765983581543,,,,True,False,same_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),CW,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs300_pretrain100,0.0836,0.9164,0.919183574616909,,,,True,True,self_same_kind
InceptionNet,Original,InceptionNet (Original),CW,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs300_pretrain100,0.4849,0.5151,0.4861963391304016,,,,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),CW,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs300_pretrain100,0.4996,0.5004,0.4699150323867798,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),CW,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs300_pretrain100,0.0798,0.9202,0.9240207672119141,,,,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),CW,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs300_pretrain100,0.3602,0.6397999999999999,0.6243511140346527,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,VGG16,Original,VGG16 (Original),Cifar10_epochs300_pretrain100,0.5676,0.4324,0.49691450595855713,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs300_pretrain100,0.3286,0.6714,0.7302380204200745,,,,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs300_pretrain100,0.3115,0.6885,0.7450778782367706,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs300_pretrain100,0.4425,0.5575,0.6191595792770386,,,,True,False,same_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs300_pretrain100,0.183,0.817,0.9227152541279793,,,,True,True,self_same_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs300_pretrain100,0.483,0.517,0.5784601867198944,,,,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs300_pretrain100,0.4975,0.5025,0.5678812861442566,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs300_pretrain100,0.0792,0.9208,0.9212459623813629,,,,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs300_pretrain100,0.3659,0.6341,0.6857184767723083,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),PGD,VGG16,Original,VGG16 (Original),Cifar10_epochs200_pretrain200,0.5233,0.4767,0.5520361959934235,0.7474000000000001,0.6378110784051377,0.7386087717332398,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),PGD,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs200_pretrain200,0.3062,0.6938,0.784906268119812,0.7474000000000001,0.9282847203639282,1.0501823228790634,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),PGD,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs200_pretrain200,0.2905,0.7095,0.7996121495962143,0.7474000000000001,0.9492908750334492,1.0698583751621813,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),PGD,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.4182,0.5818,0.7159017324447632,0.7474000000000001,0.7784318972437784,0.9578562114594101,True,False,same_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),PGD,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs200_pretrain200,0.2526,0.7474000000000001,1.0,0.7474000000000001,1.0,1.3379716350013378,True,True,self_same_kind
InceptionNet,Original,InceptionNet (Original),PGD,MobileNet,Original,MobileNet (Original),Cifar10_epochs200_pretrain200,0.3614,0.6386000000000001,0.7512928247451782,0.7474000000000001,0.8544286861118544,1.0052084890890798,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),PGD,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.4929,0.5071,0.6110213398933411,0.7474000000000001,0.6784854161091785,0.8175292211578017,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),PGD,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs200_pretrain200,0.4819,0.5181,0.6254040002822876,0.7474000000000001,0.6932031040941932,0.8367728127940695,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),PGD,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs200_pretrain200,0.1196,0.8804,0.863445371389389,0.7474000000000001,1.1779502274551779,1.1552654152921982,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),PGD,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs200_pretrain200,0.3559,0.6441,0.7417582273483276,0.7474000000000001,0.8617875301043617,0.992451468220936,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),FGSM,VGG16,Original,VGG16 (Original),Cifar10_epochs200_pretrain200,0.5193,0.4807,0.6325415074825287,0.5888,0.81640625,1.0742892450450556,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),FGSM,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs200_pretrain200,0.3111,0.6889000000000001,0.8421273976564407,0.5888,1.170006793478261,1.4302435422154225,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),FGSM,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs200_pretrain200,0.293,0.7070000000000001,0.8581038415431976,0.5888,1.2007472826086958,1.457377448273094,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),FGSM,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.4316,0.5684,0.811225563287735,0.5888,0.9653532608695653,1.3777608072142238,True,False,same_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),FGSM,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs200_pretrain200,0.4112,0.5888,1.0,0.5888,1.0,1.6983695652173914,True,True,self_same_kind
InceptionNet,Original,InceptionNet (Original),FGSM,MobileNet,Original,MobileNet (Original),Cifar10_epochs200_pretrain200,0.3685,0.6315,0.8284633159637451,0.5888,1.0725203804347825,1.407036881731904,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),FGSM,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.5012,0.4988,0.7029640674591064,0.5888,0.8471467391304348,1.1938927776139716,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),FGSM,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs200_pretrain200,0.4865,0.5135000000000001,0.7162076830863953,0.5888,0.8721127717391306,1.2163853313287962,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),FGSM,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs200_pretrain200,0.1211,0.8789,0.8513769209384918,0.5888,1.4926970108695652,1.4459526510504277,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),FGSM,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs200_pretrain200,0.358,0.642,0.810594916343689,0.5888,1.0903532608695652,1.3766897356380587,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),BIM,VGG16,Original,VGG16 (Original),Cifar10_epochs200_pretrain200,0.8934,0.10660000000000003,0.16050028800964355,0.3284,0.3246041412911085,0.4887341291402057,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),BIM,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs200_pretrain200,0.723,0.277,0.45023447275161743,0.3284,0.843483556638246,1.3709941313995657,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),BIM,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs200_pretrain200,0.6839,0.31610000000000005,0.5028660893440247,0.3284,0.9625456760048722,1.5312609297930104,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),BIM,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.811,0.18899999999999995,0.3251693844795227,0.3284,0.5755176613885503,0.9901625593164515,True,False,same_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),BIM,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs200_pretrain200,0.6716,0.3284,0.9989577905507758,0.3284,1.0,3.0418933938817774,True,True,self_same_kind
InceptionNet,Original,InceptionNet (Original),BIM,MobileNet,Original,MobileNet (Original),Cifar10_epochs200_pretrain200,0.7571,0.2429,0.41688376665115356,0.3284,0.739646772228989,1.269438997110699,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),BIM,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.8491,0.15090000000000003,0.24804586172103882,0.3284,0.45950060901339834,0.7553162658984129,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),BIM,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs200_pretrain200,0.848,0.15200000000000002,0.24908804893493652,0.3284,0.4628501827040195,0.7584897957823888,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),BIM,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs200_pretrain200,0.1257,0.8743,0.8764981776475906,0.3284,2.662302070645554,2.6689956688416276,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),BIM,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs200_pretrain200,0.7179,0.2821,0.44502347707748413,0.3284,0.8590133982947624,1.3551263004795495,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),APGD,VGG16,Original,VGG16 (Original),Cifar10_epochs200_pretrain200,0.5868,0.4132,0.528542160987854,0.8231999999999999,0.5019436345966959,0.6420580186927284,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),APGD,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs200_pretrain200,0.3677,0.6323,0.7592213153839111,0.8231999999999999,0.7681000971817299,0.9222805094556744,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),APGD,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs200_pretrain200,0.3497,0.6503,0.7723946124315262,0.8231999999999999,0.7899659863945578,0.9382830568896091,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),APGD,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.431,0.569,0.6915983557701111,0.8231999999999999,0.6912050534499514,0.8401340570579582,True,False,same_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),APGD,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs200_pretrain200,0.1768,0.8231999999999999,1.0,0.8231999999999999,1.0,1.2147716229348884,True,True,self_same_kind
InceptionNet,Original,InceptionNet (Original),APGD,MobileNet,Original,MobileNet (Original),Cifar10_epochs200_pretrain200,0.3998,0.6002000000000001,0.7226288020610809,0.8231999999999999,0.7291059280855201,0.8778289626592335,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),APGD,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.5284,0.4716,0.5797716677188873,0.8231999999999999,0.5728862973760933,0.7042901697265396,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),APGD,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs200_pretrain200,0.5155,0.48450000000000004,0.5932376980781555,0.8231999999999999,0.5885568513119535,0.7206483212805582,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),APGD,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs200_pretrain200,0.1276,0.8724000000000001,0.865925058722496,0.8231999999999999,1.0597667638483967,1.051901188924315,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),APGD,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs200_pretrain200,0.4015,0.5985,0.7135538756847382,0.8231999999999999,0.7270408163265307,0.866804999617029,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),CW,VGG16,Original,VGG16 (Original),Cifar10_epochs200_pretrain200,0.5352,0.4648,0.4344348907470703,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),CW,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs200_pretrain200,0.3126,0.6874,0.6745854318141937,,,,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),CW,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs200_pretrain200,0.296,0.704,0.6955192387104034,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),CW,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.4389,0.5610999999999999,0.533223569393158,,,,True,False,same_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),CW,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs200_pretrain200,0.0774,0.9226,0.927319772541523,,,,True,True,self_same_kind
InceptionNet,Original,InceptionNet (Original),CW,MobileNet,Original,MobileNet (Original),Cifar10_epochs200_pretrain200,0.3688,0.6312,0.6151946485042572,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),CW,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.5144,0.48560000000000003,0.45360463857650757,,,,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),CW,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs200_pretrain200,0.4989,0.5011,0.46901094913482666,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),CW,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs200_pretrain200,0.1203,0.8797,0.8748676925897598,,,,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),CW,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs200_pretrain200,0.3604,0.6396,0.6228390038013458,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,VGG16,Original,VGG16 (Original),Cifar10_epochs200_pretrain200,0.5502,0.4498,0.5105209648609161,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs200_pretrain200,0.3206,0.6794,0.723262220621109,,,,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs200_pretrain200,0.299,0.7010000000000001,0.7403860092163086,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.4231,0.5769,0.6363372504711151,,,,True,False,same_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs200_pretrain200,0.1784,0.8216,0.9181541129946709,,,,True,True,self_same_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,MobileNet,Original,MobileNet (Original),Cifar10_epochs200_pretrain200,0.3672,0.6328,0.6803076565265656,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.5136,0.48640000000000005,0.544913649559021,,,,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs200_pretrain200,0.5009,0.4991,0.5592802166938782,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs200_pretrain200,0.1249,0.8751,0.8617036640644073,,,,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs200_pretrain200,0.3667,0.6333,0.680743008852005,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),PGD,VGG16,Finetuned,VGG16 (Finetuned),Cifar10_epochs3_pretrain3,0.3566,0.6434,0.6678283214569092,0.8724000000000001,0.73750573131591,0.7655070168006753,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),PGD,VGG16,Original,VGG16 (Original),Cifar10_epochs3_pretrain3,0.2421,0.7579,0.7835656702518463,0.8724000000000001,0.8687528656579551,0.8981724785096816,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),PGD,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs3_pretrain3,0.1791,0.8209,0.8475788682699203,0.8724000000000001,0.9409674461256303,0.9715484505615776,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),PGD,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs3_pretrain3,0.1858,0.8142,0.8257520198822021,0.8724000000000001,0.9332874828060522,0.9465291378750597,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),PGD,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs3_pretrain3,0.2813,0.7187,0.7564196586608887,0.8724000000000001,0.8238193489225125,0.8670560048840997,True,False,same_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),PGD,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs3_pretrain3,0.1276,0.8724000000000001,1.0,0.8724000000000001,1.0,1.1462631820265932,True,True,self_same_kind
InceptionNet,Original,InceptionNet (Original),PGD,MobileNet,Original,MobileNet (Original),Cifar10_epochs3_pretrain3,0.1713,0.8287,0.8714233338832855,0.8724000000000001,0.9499082989454378,0.9988804835892773,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),PGD,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs3_pretrain3,0.3025,0.6975,0.7375275194644928,0.8724000000000001,0.7995185694635488,0.8454006412935496,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),PGD,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs3_pretrain3,0.3141,0.6859,0.7127659618854523,0.8724000000000001,0.7862219165520402,0.817017379511064,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),PGD,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs3_pretrain3,0.1302,0.8698,0.9090242087841034,0.8724000000000001,0.9970197157267308,1.0419809821000725,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),PGD,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs3_pretrain3,0.2356,0.7644,0.7978723347187042,0.8724000000000001,0.8762035763411278,0.914571681245649,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),FGSM,VGG16,Finetuned,VGG16 (Finetuned),Cifar10_epochs3_pretrain3,0.3546,0.6454,0.7113101482391357,0.7847,0.8224799286351472,0.9064740005596225,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),FGSM,VGG16,Original,VGG16 (Original),Cifar10_epochs3_pretrain3,0.243,0.757,0.8210789412260056,0.7847,0.9646998853064866,1.0463603176067358,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),FGSM,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs3_pretrain3,0.1803,0.8197,0.8700270801782608,0.7847,1.0446030330062446,1.1087384735290695,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),FGSM,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs3_pretrain3,0.1862,0.8138,0.8469069004058838,0.7847,1.0370842360137633,1.0792747552005657,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),FGSM,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs3_pretrain3,0.2958,0.7041999999999999,0.7937929630279541,0.7847,0.8974130240856378,1.0115878208588684,True,False,same_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),FGSM,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs3_pretrain3,0.2153,0.7847,1.0,0.7847,1.0,1.2743723716069837,True,True,self_same_kind
InceptionNet,Original,InceptionNet (Original),FGSM,MobileNet,Original,MobileNet (Original),Cifar10_epochs3_pretrain3,0.1711,0.8289,0.8927306830883026,0.7847,1.0563272588250288,1.1376713178135627,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),FGSM,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs3_pretrain3,0.3053,0.6947,0.7910851836204529,0.7847,0.8853064865553715,1.0081371015935428,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),FGSM,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs3_pretrain3,0.3162,0.6838,0.7598416954278946,0.7847,0.8714158277048554,0.9683212634483174,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),FGSM,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs3_pretrain3,0.1307,0.8693,0.9356384053826332,0.7847,1.107811902637951,1.1923517336340426,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),FGSM,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs3_pretrain3,0.2346,0.7654,0.8298271149396896,0.7847,0.9754046132279852,1.0575087484894732,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),BIM,VGG16,Finetuned,VGG16 (Finetuned),Cifar10_epochs3_pretrain3,0.7315,0.26849999999999996,0.22203534841537476,0.5789,0.46381067541889787,0.3835469829251594,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),BIM,VGG16,Original,VGG16 (Original),Cifar10_epochs3_pretrain3,0.5089,0.4911,0.5151387751102448,0.5789,0.8483330454309899,0.8898579635692603,False,True,cross_arch_same_kind
